ID,converted,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,lead_to_sc1_days,sc1_schedule_to_appointment_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,showed_up_sc1,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
82845,0,5,5,-44.0,44.0,0.0,0.0,0.1111111111111111,3,3,0,0.6,0.6,0.0,0.6,0,3,0,0.4822222222222222,0.16666666666666666,2,5
94783,0,10,10,-9.0,132.0,123.0,3.0,0.07518796992481203,5,0,0,0.5,0.0,0.0,0.6,1,0,1,0.588170426065163,0.09090909090909091,7,8
97213,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
97485,0,2,2,0.0,0.0,0.0,1.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7400000000000001,0.3333333333333333,7,5
94794,0,2,2,0.0,0.0,0.0,1.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,1,0.7066666666666668,0.3333333333333333,7,8
84116,0,4,4,0.0,1.0,0.0,0.0,2.0,3,0,0,0.75,0.0,0.0,0.5,-3,0,1,0.6149999999999999,0.2,1,9
96827,0,3,3,0.0,1.0,0.0,0.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6966666666666667,0.25,7,5
97049,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
94848,0,2,2,0.0,0.0,1.0,2.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7400000000000001,0.3333333333333333,7,5
90813,0,3,3,3.0,62.0,65.0,1.0,0.047619047619047616,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,1,0.6509523809523811,0.25,7,8
88038,0,2,2,0.0,67.0,0.0,0.0,0.029411764705882353,1,0,0,0.5,0.0,0.0,1.0,3,0,0,0.7005882352941177,0.3333333333333333,7,7
94811,0,1,1,0.0,0.0,0.0,2.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
96106,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
24759,0,5,5,-12.0,208.0,118.0,-115.0,0.023923444976076555,5,0,0,1.0,0.0,0.0,0.0,0,0,1,0.6004784688995215,0.16666666666666666,3,5
45543,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
61490,0,3,3,1.0,150.0,1.0,0.0,0.019867549668874173,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666667,0,1,1,0.5670640176600442,0.25,3,9
112771,0,3,3,0.0,0.0,0.0,3.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,1,0.7100000000000002,0.25,7,8
71582,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
112835,0,2,2,0.0,0.0,0.0,4.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7400000000000001,0.3333333333333333,7,5
112770,0,3,3,0.0,0.0,1.0,5.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,1,0.6933333333333335,0.25,7,5
34602,0,4,4,0.0,53.0,0.0,0.0,0.07407407407407407,4,1,0,1.0,0.25,0.0,0.75,0,0,0,0.7014814814814816,0.2,2,9
75000,0,1,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,5,7
106029,0,4,4,0.0,1.0,0.0,0.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0,0.6900000000000001,0.2,7,5
94897,0,6,6,0.0,2.0,3.0,1.0,2.0,4,0,0,0.6666666666666666,0.0,0.0,0.5,0,0,1,0.64,0.14285714285714285,7,5
72000,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
106066,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
111756,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90924,0,3,3,2.0,11.0,0.0,0.0,0.25,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6716666666666666,0.25,3,9
82442,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
88600,0,6,6,0.0,39.0,0.0,0.0,0.15,6,0,0,1.0,0.0,0.0,0.16666666666666663,0,0,0,0.6363333333333333,0.14285714285714285,3,9
90937,0,1,1,2.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90939,0,5,5,0.0,17.0,0.0,0.0,0.2777777777777778,5,0,0,1.0,0.0,0.0,0.19999999999999996,0,0,0,0.6455555555555555,0.16666666666666666,3,9
90947,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
111753,0,2,2,0.0,0.0,3.0,5.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,1,0.7066666666666668,0.3333333333333333,7,8
80316,0,7,7,0.0,1.0,0.0,0.0,3.5,7,1,0,1.0,0.14285714285714285,0.0,0.2857142857142857,0,0,0,0.6985714285714286,0.125,2,5
95005,0,3,3,0.0,1.0,1.0,3.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,1,0.6966666666666667,0.25,7,5
90965,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
90972,0,5,5,0.0,9.0,0.0,0.0,0.5,3,0,0,0.6,0.0,0.0,0.6,1,0,0,0.6266666666666667,0.16666666666666666,7,8
95024,0,3,3,0.0,1.0,0.0,0.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6966666666666667,0.25,7,5
95025,0,2,2,0.0,2.0,0.0,0.0,0.6666666666666666,1,1,0,0.5,0.5,0.0,1.0,-3,0,0,0.5133333333333332,0.3333333333333333,0,9
90978,0,2,2,2.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,1.0,0,0,0,0.84,0.3333333333333333,7,9
90641,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
97138,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90904,0,7,7,0.0,22.0,17.0,3.0,0.30434782608695654,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,-3,0,1,0.5418012422360249,0.125,0,9
106135,0,7,7,1.0,4.0,0.0,0.0,1.4,5,0,0,0.7142857142857143,0.0,0.0,0.4285714285714286,0,0,0,0.628,0.125,7,5
112832,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
90938,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90952,0,5,5,2.0,9.0,0.0,0.0,0.5,3,0,0,0.6,0.0,0.0,0.6,1,0,0,0.6266666666666667,0.16666666666666666,7,8
90953,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90955,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
90958,1,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
91002,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
106083,0,1,1,0.0,0.0,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
84334,0,7,7,0.0,18.0,135.0,2.0,0.3684210526315789,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.4285714285714286,0,2,1,0.6216541353383459,0.125,3,9
106053,0,1,1,0.0,0.0,0.0,3.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
97020,0,18,18,0.0,8.0,3.0,5.0,2.0,6,0,0,0.3333333333333333,0.0,0.0,0.7222222222222222,3,0,1,0.6344444444444446,0.05263157894736842,3,3
92316,0,5,5,2.0,36.0,39.0,4.0,0.13513513513513514,4,0,0,0.8,0.0,0.0,0.4,0,0,1,0.6227027027027027,0.16666666666666666,7,5
106073,0,4,4,0.0,0.0,1.0,5.0,4.0,3,0,0,0.75,0.0,0.0,0.75,1,0,1,0.7716666666666666,0.2,7,8
96489,0,2,2,2.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
58355,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90995,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
91000,0,7,7,0.0,15.0,0.0,0.0,0.4375,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.5444642857142857,0.125,0,5
91013,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
77480,0,18,18,1.0,0.0,0.0,0.0,18.0,11,7,0,0.6111111111111112,0.3888888888888889,0.0,0.38888888888888884,-3,9,0,0.5333333333333333,0.05263157894736842,0,5
99381,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95121,0,4,4,0.0,0.0,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.5,0,0,0,0.78,0.2,3,5
95128,0,11,11,-21.0,21.0,0.0,0.0,0.5,3,8,0,0.2727272727272727,0.7272727272727273,0.0,0.8181818181818181,3,10,0,0.46,0.08333333333333333,7,1
91028,0,3,3,0.0,0.0,0.0,2.0,3.0,3,0,0,1.0,0.0,0.0,0.6666666666666667,0,0,1,0.7933333333333333,0.25,7,5
95156,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95155,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95158,0,4,4,0.0,1.0,0.0,0.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0,0.6900000000000001,0.2,7,5
91054,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
95218,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
91192,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
95164,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
95168,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
91034,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
92178,0,1,1,3.0,0.0,13.0,5.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
106075,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95185,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95187,0,4,4,0.0,25.0,0.0,0.0,0.15384615384615385,3,0,0,0.75,0.0,0.0,0.5,0,0,0,0.628076923076923,0.2,3,5
91050,0,1,1,2.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
91052,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
96278,0,2,2,3.0,0.0,4.0,2.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7400000000000001,0.3333333333333333,7,5
95195,0,6,6,0.0,42.0,0.0,0.0,0.13953488372093023,3,0,0,0.5,0.0,0.0,0.6666666666666667,0,0,0,0.586124031007752,0.14285714285714285,7,5
95202,0,1,1,0.0,0.0,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
90487,0,8,8,-212.0,226.0,0.0,0.0,0.03524229074889868,7,1,0,0.875,0.125,0.0,0.375,1,5,0,0.6298715124816447,0.1111111111111111,3,8
91069,0,2,2,0.0,0.0,0.0,1.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7400000000000001,0.3333333333333333,7,5
97034,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,4,6
97036,0,5,5,1.0,50.0,1.0,0.0,0.09803921568627451,5,1,0,1.0,0.2,0.0,0.4,0,0,1,0.6419607843137255,0.16666666666666666,2,9
91077,0,6,6,2.0,29.0,0.0,0.0,0.2,4,0,0,0.6666666666666666,0.0,0.0,0.5,-3,0,0,0.5539999999999999,0.14285714285714285,1,5
91080,0,4,4,0.0,0.0,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0,0.73,0.2,7,5
92217,0,1,1,2.0,0.0,2.0,6.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
95236,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95239,0,3,3,0.0,0.0,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.7266666666666667,0.25,7,5
91092,0,1,1,2.0,0.0,2.0,4.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
92238,0,2,2,2.0,1.0,4.0,6.0,1.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7200000000000001,0.3333333333333333,7,5
106040,0,3,3,0.0,0.0,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.7266666666666667,0.25,7,5
95252,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
92264,0,5,5,2.0,3.0,5.0,4.0,1.25,5,0,0,1.0,0.0,0.0,0.19999999999999996,0,0,1,0.665,0.16666666666666666,7,5
111764,0,1,1,0.0,0.0,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
96311,0,1,1,0.0,0.0,0.0,3.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
91110,0,2,2,2.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
97057,0,6,6,1.0,2.0,3.0,7.0,2.0,6,0,0,1.0,0.0,0.0,0.16666666666666663,0,0,1,0.6733333333333333,0.14285714285714285,7,5
95260,0,3,3,0.0,25.0,0.0,0.0,0.11538461538461539,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.668974358974359,0.25,3,5
95263,0,4,4,0.0,1.0,0.0,0.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0,0.6900000000000001,0.2,7,5
97058,0,5,5,-220.0,229.0,0.0,0.0,0.021739130434782608,5,1,0,1.0,0.2,0.0,0.19999999999999996,0,1,0,0.6004347826086956,0.16666666666666666,3,5
96321,0,2,2,0.0,2.0,0.0,0.0,0.6666666666666666,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7133333333333334,0.3333333333333333,7,5
95279,0,1,1,0.0,0.0,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
95283,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,5,7
91139,0,3,3,1.0,8.0,9.0,5.0,0.3333333333333333,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,1,0.6566666666666668,0.25,3,8
95289,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
92332,0,3,3,2.0,1.0,0.0,0.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6966666666666667,0.25,7,5
96329,0,3,3,0.0,1.0,0.0,0.0,1.5,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,0,0.6800000000000002,0.25,7,8
95297,0,4,4,1.0,1.0,0.0,0.0,2.0,2,0,0,0.5,0.0,0.0,0.75,0,0,0,0.64,0.2,7,5
91154,0,8,8,0.0,19.0,0.0,0.0,0.4,7,1,0,0.875,0.125,0.0,0.25,0,1,0,0.5955,0.1111111111111111,3,9
92345,0,2,2,2.0,1.0,0.0,0.0,1.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7200000000000001,0.3333333333333333,7,5
96336,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
91157,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
96338,0,5,5,2.0,1.0,3.0,1.0,2.5,5,0,0,1.0,0.0,0.0,0.19999999999999996,0,0,1,0.6900000000000001,0.16666666666666666,7,5
95306,0,3,3,1.0,0.0,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.7266666666666667,0.25,7,5
96339,0,1,1,0.0,0.0,0.0,2.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
95310,0,3,3,1.0,0.0,1.0,1.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,1,0.6933333333333335,0.25,7,5
92365,0,1,1,2.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95319,0,3,3,1.0,1.0,0.0,0.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6966666666666667,0.25,7,5
97071,0,3,3,1.0,1.0,2.0,1.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,1,0.6966666666666667,0.25,7,5
91175,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95325,0,3,3,1.0,0.0,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.7266666666666667,0.25,7,5
96356,0,2,2,2.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
95338,0,4,4,1.0,1.0,2.0,2.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,1,0.6900000000000001,0.2,7,5
97080,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
97082,0,3,3,1.0,2.0,0.0,0.0,1.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6866666666666666,0.25,3,5
92393,0,6,6,2.0,3.0,5.0,6.0,1.5,5,0,0,0.8333333333333334,0.0,0.0,0.33333333333333337,1,0,1,0.6633333333333333,0.14285714285714285,7,8
92402,0,2,2,1.0,1.0,2.0,6.0,1.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7200000000000001,0.3333333333333333,7,5
92408,0,3,3,2.0,2.0,0.0,0.0,1.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.6866666666666666,0.25,7,5
91204,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
91205,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
97086,0,2,2,0.0,0.0,0.0,6.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,1,0.7400000000000001,0.3333333333333333,7,5
91003,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
91008,0,3,3,2.0,1.0,3.0,3.0,1.5,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,1,0.6633333333333334,0.25,7,5
106058,0,3,3,0.0,1.0,1.0,1.0,1.5,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,1,0.6966666666666667,0.25,7,5
95118,0,4,4,0.0,1.0,0.0,0.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0,0.6900000000000001,0.2,7,5
95171,0,2,2,0.0,0.0,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0,0.7066666666666668,0.3333333333333333,7,8
95182,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
92195,0,7,7,3.0,12.0,0.0,0.0,0.5384615384615384,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.5464835164835165,0.125,0,9
95194,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,1.0,0,0,0,0.84,0.3333333333333333,7,9
91055,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95199,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0,0.7400000000000001,0.3333333333333333,7,5
92362,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
96285,0,7,7,3.0,2.0,0.0,0.0,2.3333333333333335,6,0,0,0.8571428571428571,0.0,0.0,0.2857142857142857,1,0,0,0.6776190476190476,0.125,7,8
97035,0,7,7,1.0,8.0,28.0,2.0,0.7777777777777778,4,0,0,0.5714285714285714,0.0,0.0,0.5714285714285714,0,0,1,0.6012698412698413,0.125,7,5
96294,0,5,5,3.0,3.0,0.0,0.0,1.25,4,0,0,0.8,0.0,0.0,0.4,1,0,0,0.6616666666666667,0.16666666666666666,7,8
96299,0,18,18,-17.0,20.0,15.0,2.0,0.8571428571428571,2,0,0,0.1111111111111111,0.0,0.0,0.9444444444444444,-3,0,1,0.4893650793650794,0.05263157894736842,1,9
91144,0,3,3,0.0,30.0,0.0,1.0,0.0967741935483871,3,0,0,1.0,0.0,0.0,0.6666666666666667,0,0,1,0.735268817204301,0.25,7,9
92338,0,1,1,2.0,0.0,2.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
95302,0,4,4,1.0,0.0,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0,0.73,0.2,7,5
92349,0,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95303,0,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
92366,0,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95320,0,5,5,1.0,3.0,0.0,0.0,1.25,4,0,0,0.8,0.0,0.0,0.4,0,0,0,0.645,0.16666666666666666,7,5
92367,0,2,2,-199.0,201.0,0.0,0.0,0.009900990099009901,2,1,0,1.0,0.5,0.0,1.0,0,1,0,0.7001980198019802,0.3333333333333333,7,4
91188,0,5,5,1.0,12.0,0.0,0.0,0.38461538461538464,4,0,0,0.8,0.0,0.0,0.4,1,0,0,0.6443589743589744,0.16666666666666666,3,8
96365,0,4,4,0.0,1.0,0.0,0.0,2.0,3,0,0,0.75,0.0,0.0,0.5,0,0,0,0.6649999999999999,0.2,7,5
96367,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
90580,0,5,5,2.0,1.0,0.0,0.0,2.5,3,0,0,0.6,0.0,0.0,0.6,1,0,0,0.6666666666666667,0.16666666666666666,7,8
91053,1,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0.62,0.5,3,5
96279,1,12,12,1.0,11.0,34.0,1.0,1.0,8,0,0,0.6666666666666666,0.0,0.0,0.41666666666666663,0,0,1,0.6033333333333334,0.07692307692307693,3,5
96295,1,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
95333,1,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,7,9
106100,0,5,5,0.0,1.0,2.0,3.0,2.5,5,0,0,1.0,0.0,0.0,0.19999999999999996,0,0,1,0.6900000000000001,0.16666666666666666,7,5
96392,0,1,1,0.0,0.0,0.0,6.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0.82,0.5,7,9
106098,0,6,6,0.0,1.0,1.0,1.0,3.0,6,0,0,1.0,0.0,0.0,0.16666666666666663,0,0,1,0.6933333333333334,0.14285714285714285,7,5
112838,0,2,2,0.0,0.0,25.0,0.0,2.0,0,0,0,0.0,0.0,0.0,1.0,-2,0,1,0.5066666666666667,0.3333333333333333,5,8
95392,0,15,15,0.0,15.0,1.0,2.0,0.9375,11,3,0,0.7333333333333333,0.2,0.0,0.33333333333333337,-3,7,1,0.5154166666666666,0.0625,0,5
92538,0,6,6,1.0,5.0,13.0,5.0,1.0,5,0,0,0.8333333333333334,0.0,0.0,0.33333333333333337,0,0,1,0.6366666666666666,0.14285714285714285,3,5
95453,0,8,8,0.0,15.0,0.0,6.0,0.5,7,1,0,0.875,0.125,0.0,0.25,0,1,1,0.5975,0.1111111111111111,3,5
102236,0,3,3,0.0,0.0,0.0,2.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,1,0.7100000000000002,0.25,7,8
91362,0,12,12,1.0,20.0,2.0,4.0,0.5714285714285714,11,1,0,0.9166666666666666,0.08333333333333333,0.0,0.16666666666666663,0,5,1,0.6030952380952381,0.07692307692307693,3,5
